user_id,user_age,has_children,num_trips,traveler_type,perk,group_color
548040,38,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
502444,35,False,6,Business Traveler,"Fast check-in, Wi-Fi, priority boarding",🟦
521250,32,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
522427,25,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
552172,55,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
471973,37,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
387282,31,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
683014,66,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
558838,40,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
407434,53,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
590412,42,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
526490,44,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
473568,50,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
590014,21,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
513220,46,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
536659,48,False,6,Business Traveler,"Fast check-in, Wi-Fi, priority boarding",🟦
594410,69,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
489786,52,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
533357,41,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
517392,47,False,6,Business Traveler,"Fast check-in, Wi-Fi, priority boarding",🟦
647862,18,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
518751,34,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
536170,68,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
524766,36,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
175032,30,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
529845,38,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
543052,41,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
488009,48,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
535734,42,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
532312,46,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
634795,46,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
539304,18,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
590130,60,False,2,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
614092,24,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
617407,42,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
547164,31,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
652737,34,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
652003,48,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
609221,31,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
526676,38,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
552364,37,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
524834,44,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
503918,27,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
517894,48,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
539337,29,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
437162,31,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
515802,42,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
535177,40,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
556906,41,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
516105,51,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
569107,20,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
539648,44,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
548967,40,True,6,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
518629,49,True,6,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
566366,38,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
576541,46,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
541878,27,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
622293,29,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
524615,53,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
638237,24,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
560511,39,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
507513,18,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
716801,68,False,2,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
516089,57,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
575774,42,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
539283,54,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
526372,48,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
510093,54,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
499633,32,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
514076,58,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
526492,45,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
551671,25,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
513853,49,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
561687,21,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
578892,35,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
522533,19,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
571208,35,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
546864,44,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
618088,55,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
515666,40,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
484342,19,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
624762,43,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
480975,71,False,0,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
529249,52,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
497915,40,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
570697,18,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
526925,18,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
539221,54,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
557932,31,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
513366,45,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
557492,26,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
563882,34,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
589171,36,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
586124,43,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
520054,36,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
520771,59,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
516972,44,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
564204,55,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
609393,39,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
524057,73,False,0,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
514953,47,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
556391,44,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
582903,24,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
515161,49,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
509024,18,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
513497,45,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
522237,30,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
588048,44,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
430722,29,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
614846,70,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
511884,43,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
577626,46,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
563201,28,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
540580,47,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
597954,42,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
532159,22,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
510343,39,True,6,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
534105,52,False,6,Business Traveler,"Fast check-in, Wi-Fi, priority boarding",🟦
330764,40,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
631201,26,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
542142,44,False,6,Business Traveler,"Fast check-in, Wi-Fi, priority boarding",🟦
557055,49,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
547693,44,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
532215,50,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
523465,51,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
522265,43,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
575299,45,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
526858,52,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
595861,41,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
581385,51,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
588582,49,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
573010,46,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
552573,36,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
495273,31,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
522152,32,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
554141,40,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
565827,26,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
554922,40,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
545290,45,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
520298,42,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
593386,39,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
526084,41,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
532607,32,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
449980,19,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
509515,30,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
476742,49,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
557314,47,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
669449,45,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
551935,70,False,0,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
572669,52,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
526303,23,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
584537,50,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
549800,40,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
546867,52,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
496972,35,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
513856,37,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
548222,53,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
544595,37,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
653838,63,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
450164,38,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
431912,36,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
490517,52,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
386255,33,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
626519,45,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
591746,40,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
471565,31,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
576962,46,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
500532,38,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
567114,52,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
582801,52,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
677896,66,False,1,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
521748,41,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
540857,38,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
539140,37,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
601282,58,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
531884,51,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
548434,44,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
421870,30,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
485891,34,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
523913,37,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
516211,42,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
514167,52,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
620884,34,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
512303,51,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
562108,46,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
523256,38,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
638600,74,False,0,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
592079,18,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
553754,49,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
542760,39,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
541764,48,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
509626,52,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
371201,29,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
614311,50,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
632475,69,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
545300,34,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
562612,43,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
514132,38,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
511066,35,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
498857,38,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
548587,36,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
522441,35,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
600648,46,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
561367,42,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
535024,38,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
534594,45,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
573564,28,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
561331,42,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
511142,42,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
555151,37,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
605780,54,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
548672,42,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
514210,43,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
547911,41,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
690422,45,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
445515,41,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
557449,39,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
512999,35,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
591714,49,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
549274,51,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
576370,35,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
565365,52,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
623087,49,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
204943,42,False,7,Business Traveler,"Fast check-in, Wi-Fi, priority boarding",🟦
591478,20,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
434238,51,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
527389,35,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
560803,45,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
576612,39,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
541540,53,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
515874,68,False,0,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
530385,44,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
520680,44,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
507505,50,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
502210,44,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
540605,24,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
503621,42,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
547559,37,False,6,Business Traveler,"Fast check-in, Wi-Fi, priority boarding",🟦
190866,38,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
471935,49,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
533908,27,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
667929,36,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
580971,44,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
518826,39,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
531994,44,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
534040,56,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
543352,45,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
536469,33,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
584423,35,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
558362,52,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
509069,46,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
579307,55,False,6,Business Traveler,"Fast check-in, Wi-Fi, priority boarding",🟦
630607,28,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
551620,30,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
562398,40,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
500243,25,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
563731,50,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
529224,55,False,6,Business Traveler,"Fast check-in, Wi-Fi, priority boarding",🟦
564258,18,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
629701,32,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
487954,42,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
489844,49,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
559537,55,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
538084,57,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
548743,28,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
546728,54,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
577180,50,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
558513,46,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
530379,44,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
420669,52,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
586063,44,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
528193,41,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
537038,51,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
598945,21,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
616470,32,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
508111,41,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
542850,35,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
618642,40,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
533411,36,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
513800,53,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
582254,51,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
532843,41,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
568696,49,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
512440,35,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
532637,23,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
510700,52,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
582002,18,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
496408,45,True,6,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
551051,49,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
537659,27,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
555960,69,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
519911,41,False,6,Business Traveler,"Fast check-in, Wi-Fi, priority boarding",🟦
523690,44,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
561156,79,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
627729,24,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
483928,42,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
407642,30,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
375751,51,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
510694,46,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
527541,42,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
497108,48,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
583342,67,False,0,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
565826,26,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
541061,40,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
555852,46,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
543671,53,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
525631,46,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
435231,31,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
672468,38,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
513090,22,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
556199,18,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
525920,44,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
520440,36,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
290123,42,False,7,Business Traveler,"Fast check-in, Wi-Fi, priority boarding",🟦
549367,42,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
586270,36,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
563896,45,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
495386,55,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
520898,43,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
574885,37,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
552643,46,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
613874,55,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
555277,60,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
541168,40,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
563425,64,False,1,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
548859,49,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
556904,59,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
525089,43,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
542366,48,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
535791,42,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
598069,32,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
488672,50,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
512787,52,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
617990,60,False,0,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
641364,31,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
536675,29,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
527824,46,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
506611,55,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
568984,68,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
607017,44,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
437549,40,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
535625,29,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
488827,37,True,6,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
581120,42,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
542015,43,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
545510,46,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
549121,74,False,2,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
550599,54,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
521510,50,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
651030,34,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
516039,18,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
517871,28,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
510239,56,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
